ID,Y,speed,lanes,curvature,shoulder,urban,county,exposure,noise1,noise2
432,66920,55.91090316581305,4,0.030556833658564146,2.7138139507958456,1,3,9.294405296285108,-0.34823591004752086,0.4797385500687046
433,132,30.056133806139513,2,0.015128294474950463,8.5510942199744,0,10,9.198149641611552,-0.7259328111003073,0.8285365012518291
434,5049,29.20534030574987,5,0.0005172097025090436,3.464692870786672,0,8,10.412385592893303,-0.8573760790322829,0.9317771459214591
435,8373,60.048456572956,4,0.02456186531069071,9.73045349514161,0,9,10.986140965206143,0.1657795983712416,0.4571263840818881
436,1171,28.638150318209675,4,0.01050410252828952,9.797343347738597,1,26,10.132226646356552,-0.7781720273436903,-0.42088776694190533
437,2681,66.09300296451781,5,0.036238800794377676,2.682760204535567,0,5,8.974890174690323,1.6443976895588408,-0.06509402611013648
438,54212,60.31211135782481,3,0.01999778294463393,0.4097822224989045,0,14,9.716094303407681,-0.1836509717975294,-1.477434053781978
439,1770,29.06743903209499,5,0.04654475701537301,7.050632842053791,0,9,10.6928223819471,0.9184143698500532,1.0505765541886343
440,14836,29.241885704259595,3,0.01152889554104965,4.509865026483437,1,21,11.159323093926899,-1.1455376250576377,0.7916838956239427
441,4294,74.33197892505876,2,0.0054759413623653675,1.0075284395957629,1,20,9.89657751544025,-0.16213644296718144,-0.33422485965396576
442,12930,43.71353978780601,2,0.03090024419410712,7.075228189780428,0,5,10.442351274808846,-0.9531661506683664,0.596608160081783
443,6346,43.53210735334454,5,0.023705339693577,0.31174909111921223,0,0,10.2125066734059,0.426073269397624,0.6209565501266496
444,22668,65.63997836287513,5,0.009579628550733237,8.701966904922422,1,28,9.401180632757567,-0.06244022163623756,-1.0973703842770142
445,13338,72.36242886919294,2,0.05765323097984662,1.3865252911330372,1,20,9.189353591203616,1.9785875063668406,2.0354122854864016
446,59379,74.30005319114355,3,0.013574860873330994,1.27311878746725,1,27,9.004577837918252,-0.37834393714543724,-0.8393726835990771
447,126226,62.66890926294708,2,0.017435503921675904,1.7567229796858452,0,21,10.079090993378736,-1.7603524726351498,-2.1201671566841203
448,200,43.81297927654579,5,0.06538967581445887,9.602663584920666,1,23,9.638953929040381,-0.05967009886983785,0.4022903796867612
449,3517,29.17503583493344,2,0.048497935068056795,6.93169360253846,0,19,10.059506667548545,0.1978284722796691,0.3369584666777777
450,43156,63.85734579637184,5,0.012185917496610174,8.013715354636368,0,29,10.498525353381481,-0.6263276960931999,-0.3949151681128278
451,26484,52.92021248679025,5,0.025501100967281604,3.97634985732753,0,20,11.646859924422552,-0.7540783939350919,0.2100180770759564
452,10154,46.21110046234881,2,0.010997525443635654,3.3631272750495556,0,3,9.516284130332542,-1.197521322170371,-0.7846091745450668
453,568871,70.3177192547368,3,0.062142701959619136,2.3448400678316994,1,22,11.529481642751751,0.4814763622356322,-1.7071033554955013
454,45342,30.559874115307565,4,0.062113615225895896,4.806480283124089,0,25,11.017465975324109,0.5915689004907176,0.9753127649023606
455,4966,49.63125521454296,2,0.10640484331143489,5.518287335341685,0,21,10.396940977109738,2.4315586390941646,0.30528681473247254
456,4718,25.567682238370953,4,0.1337669429794419,6.317748436527554,0,13,10.087310858856254,-0.1668415156034746,-0.3714658498820858
457,11044,48.43303209970631,2,0.019793909882162616,2.571185039986945,0,19,9.876777843001754,0.15270466285689135,1.7452321559011035
458,1181,27.81516378409187,4,0.05532959114173485,9.486540809029906,0,21,10.027819695526,-0.24178069634724675,-0.2949788582715097
459,1788,30.940895813403596,3,0.004520555799607718,1.6975849820713584,0,28,9.656379118725354,2.7069212251951855,0.5925277508858201
460,255,30.876312338855243,3,0.03834678827925866,9.656531747664124,0,19,9.44532816144976,0.6177530604948442,-0.9795387733034968
461,145432,57.460515105803175,2,0.04556914605438073,0.14856122507503788,1,27,10.693454804385972,0.0022269724528185533,-2.2065317209894797
462,63535,62.30224396327117,5,0.014295125496090012,4.811256918168456,1,7,10.019491202951496,2.1028287453777077,0.6144848029192843
463,25840,54.16843825485798,4,0.018730844626490228,3.333678381165628,1,10,9.85522993037932,-0.05950343901095644,0.5844302850087351
464,1143,73.10862742372709,5,0.06240514722756621,4.491234139302508,0,14,9.483718183909701,3.542095013430132,1.9145970177737583
465,1916,43.7435289761852,5,0.046393996452944855,5.70664578980789,1,18,9.94655905485294,1.6638911585134366,-1.1245742171554158
466,10420,39.285604314093035,5,0.09757081651479066,4.35589158012709,1,7,9.929716143528037,-0.021164099895957567,-1.6774283051198353
467,216951,68.42995640947302,3,0.09015945411503959,4.14846850301595,1,12,10.542145701412547,0.5126144095488302,-0.6140159524275158
468,700,36.17979192597263,2,0.006246875475778638,7.327234154133065,1,17,9.82143284995586,0.12690514907214293,0.5539324004174248
469,39580,73.16112697203056,2,0.021543014137104258,6.8587627508646465,0,21,9.861989746118342,0.7540510018151044,-2.1895883955075486
470,1885,25.60772373449082,3,0.012906302745537999,8.332712820358479,1,23,9.993004858282031,-0.5795969269609478,0.079716195816949
471,934,73.49394133538195,3,0.05696649136898453,2.4995898123949556,0,16,9.539473041545696,2.0967886830928717,-0.4622629317641236
472,650,27.157995597528807,2,0.041209626085552016,6.095285097540636,0,5,10.427870033772203,-0.6527225939509046,-0.399231656500136
473,791,69.55715568490356,5,0.013779358115643979,5.851947853928539,0,24,9.16752072059493,0.2546981850365038,-0.877199810219221
474,11799,51.385055454314994,4,0.015900311202839242,3.6973781087268875,0,14,11.1684709866515,0.36734254367766445,1.1102199118581308
475,48300,74.64823980596502,4,0.07712830101962018,4.860575419026809,1,12,10.794093064126002,-0.3154172268109475,-1.5944342062463575
476,823,28.689828236769944,4,0.023665399579995507,3.1378214330572876,0,25,9.422000486310607,-1.2891377442722043,0.9483103884015418
477,29692,52.69271422006604,5,0.003616315532909027,1.418443976169852,0,25,11.198380403999735,0.241023388175451,0.4838272096949219
478,2896,73.46512678095495,2,0.012624294791432724,2.138012106627328,1,17,10.4190076352481,0.24775415900930484,-0.47819884697140885
479,14963,51.15489220850744,3,0.11104969168383995,1.0551364640120109,0,10,10.068463071169969,-0.3288475184173985,1.5410957301340156
480,1256,56.46993190676312,2,0.06669839836503186,6.830695751901241,0,12,9.91194921548243,-0.28941615791957964,-1.8879201491032818
481,42722,59.78743444923086,5,0.010296295076971473,6.607273931091515,1,0,8.745187185248993,0.1541861303896453,0.9989249825921714
482,1285,47.72705323838866,3,0.03833360624810099,9.506063715798728,1,17,11.076693975416003,1.2455014504805952,-1.1007321274327602
483,3471,56.377904004203174,5,0.06388818397571393,7.296784136472413,0,4,10.297280404689644,1.1746262869724908,-0.4579651558258762
484,165400,54.21571559615501,4,0.006146157125580741,0.5204583875613145,1,5,10.031831873350693,0.4815787910976159,0.3115522299873659
485,421,70.05790052454944,4,0.06882321315914762,8.842451739289542,0,0,10.54450931122567,-0.42879389137915935,1.0463730587693059
486,1141,27.272319017072896,5,0.04607549505293549,8.626751629457258,0,6,10.156731559169822,-0.3400170214336983,-0.9558005406430263
487,3919,39.04815947961151,3,0.017760659070609967,4.4332032077269865,0,26,10.324172376690388,-0.24372755617706462,0.5704821673263972
488,24360,72.52057420382793,3,0.05146112591669368,5.858630505279216,0,3,10.04147922868984,-0.450248980231054,-0.4388264322789165
489,9727,69.51318919454582,2,0.041639616686171416,9.760783324725189,1,8,10.459800942630192,-1.101757037017688,-0.8542620708333721
490,160978,47.782837639285646,4,0.043754705262866816,5.323043638481662,1,14,10.428255838655131,-0.7795118424613046,-1.6445604815710109
491,2118,56.00662989007684,2,0.03730505231962239,9.053218283760899,0,5,9.954351023409188,0.6023591030379507,-0.379715627293519
492,2543,38.86905914905663,2,0.015367018502166806,0.8303875781018644,0,24,9.880280408247032,-0.6420169722349656,-1.280082526218735
493,11907,34.40605798618807,5,0.018118301534181862,1.9105186870868285,1,16,10.245865369380775,0.03603835579488826,-1.2223581191698765
494,570,48.18492024699911,5,0.027555579509365904,4.407549434413179,0,19,9.506312511488881,0.0010904667331891912,-0.48697771407143403
495,2271,42.667611401302636,2,0.0345352833706444,5.847568083373047,0,17,10.311751920127294,0.45896027235140496,-0.23774523907711345
496,11836,54.1828055925436,4,0.05363523862348808,8.162278518628002,1,21,9.158377181129117,-0.6602600100000313,-0.5484996693928902
497,1919,28.88673184824924,5,0.11277476543082272,9.882621151431868,1,3,9.330930304668277,-3.3082294862591195,0.06936612549857761
498,142968,73.71974038330833,2,0.03967346974029074,3.888514964741164,1,8,10.346539700628536,-0.6165044389954117,1.6850954947829628
499,192888,74.31053722398013,2,0.052966980025095776,0.47415636140084927,0,13,11.340642747927394,-0.9240797387512043,-0.6707254095647512
500,5750,59.90808570098726,2,0.06166326379163677,8.011715032953248,1,2,9.651508967448233,-2.100663897084256,-0.8935315190538614
501,2538,51.80481831720602,2,0.05563505161378218,6.0438071908280815,0,0,11.229153246629979,-0.5533179028554335,-0.935970781136473
502,6342,40.476380814316386,2,0.01483090710745777,1.9854285886820167,0,26,9.560494362761967,-0.6845861504533566,-2.7867248255974952
503,6764,65.68975098534743,2,0.08200772994681498,4.948284566214202,0,28,10.590923531605112,-0.02743654304247848,-0.6347466875241123
504,6735,59.23655862769397,5,0.0735962685088929,7.4231024553372436,0,10,10.217183560523628,0.5243557650685671,1.7813874312679263
505,2439,33.130846967244565,4,0.036922480723988495,7.704117870686438,0,0,9.568134945238395,1.8745598823033993,0.06995697574816954
506,12394,70.54635922469213,2,0.015667344580419268,4.99618411998762,0,11,10.278743820681527,0.09317669145625515,-0.4043263880790924
507,236,66.12686214615846,3,0.03411477093012022,3.0521453012885913,0,24,9.602906933621778,0.0301135187688296,0.5256290011298465
508,8877,72.4899956645962,5,0.007086274691132908,9.737425820384935,1,8,8.642730595007485,1.9978819949140771,-0.42981970479050485
509,26132,61.285975419418,5,0.08916970775406295,6.633626109564928,0,4,10.667814815180746,-1.269033364418327,1.2384618670097245
510,897,55.6707597967895,2,0.019610384443409012,4.082375193462987,0,14,8.015609526103246,-1.203033198701325,-0.12500197105142072
511,753,45.912151814530944,5,0.026435599052101987,2.804632242046524,0,17,9.180669885682418,0.6022750783020787,1.3987412639592032
512,6025,71.63642416770065,2,0.0850123213913083,7.311029830035621,0,8,10.218540232487273,1.3154316860790807,0.2626123477581687
513,952595,68.30319447502042,4,0.07837013117565941,2.421834455937677,1,12,9.989511619376822,1.4320348170964812,0.529463421283503
514,1864,27.26093350530947,4,0.04284495522663744,1.7170998897368817,0,27,10.300057752928494,-1.8045624609720283,-0.15233278865508437
515,2712,26.3183487248626,5,0.09805605103928956,5.298338889620703,1,12,10.309674429665623,-1.7755972556635669,0.9691980279494086
516,8063,43.82316834390248,5,0.014395345547813687,2.8998739264414186,0,23,10.50668971268681,-0.11711011814665145,1.6966067707192234
517,6389,65.52766653909165,3,0.04286111627708207,6.28905144923615,0,12,10.265136368105376,0.7089635836048787,0.5367929631998173
518,77252,74.36380646574722,5,0.01450747456707747,1.1793867487423348,1,26,9.099281008461755,-0.3813413246902274,-0.18128270250263795
519,567,32.52084455517641,3,0.07060054499149425,6.5494110456732155,1,9,8.11411930419784,-1.1771309341994962,0.9748171925189064
520,2939,54.70653576760675,4,0.06893389987225758,2.832965279977022,0,9,9.36333958371339,-1.2732822629925449,-0.47096874412941037
521,8918,44.04454283155108,4,0.10262000639093018,0.0024293443451273156,1,21,10.74084107523449,1.0361462248062265,1.416958261953776
522,93119,73.49571989073016,2,0.03332523499724191,1.2693605767417637,0,6,10.56503527016747,1.0665514893532797,-0.5074827208193728
523,976,67.10594615678544,4,0.1214139696626061,9.33615377835094,1,27,9.594003024259356,0.6305856201324518,-0.07262105153897593
524,697555,66.91643523555689,3,0.013397710044719775,8.673546391153579,1,21,9.903638299557802,-0.050120767388337886,0.8696859551151251
525,515,48.434657989748516,5,0.031960797796251564,2.336090320362368,1,4,8.757407493248683,-0.8677182833805666,-2.0438393404482875
526,6062,45.74097511688326,2,0.013859316227851075,7.783719045454912,1,19,10.667358080566537,-1.9081505510205632,0.31484787147253984
527,2170,38.670353596535314,3,0.038658205118513256,6.085715931739743,0,6,8.999969454494675,-1.5023041120792548,0.1592515833100702
528,6954,27.818774832546357,5,0.015015340092178758,9.709047114498695,1,19,10.724716385978905,-2.0381295843584812,-0.4650764822419647
529,2790,68.23611881275266,2,0.0707307575586553,3.736056595340591,0,9,8.742921080513177,-0.3001884787053807,-0.32425265092756556
530,3890,65.64505045650388,4,0.04716889878821509,6.8146061251717125,0,9,10.654780020913522,0.4657083954302965,-0.8450802684675534
531,91802,74.98588366430653,3,0.012338442948321886,0.6353572242391858,0,25,10.963127000798039,0.06579460796797731,-0.961776867755465
532,341,74.83184185369527,5,0.05986566221524089,3.9624734681640597,0,24,9.76041703875591,1.4161568065625092,-0.41477037295506536
533,1280,52.771585280131376,2,0.0935390776693233,9.638176611881805,1,20,9.130334597586575,0.17881966907884111,-0.9958646509034158
534,9817,63.44937075902553,2,0.05046139263651766,5.389808744501206,0,23,9.814592764575051,-1.6439161138039382,0.5102045763384514
535,963,72.23828649412141,4,0.009042480629773876,2.878795033348446,0,27,9.713211121437253,-0.13672834771565892,-0.719256706417191
536,97269,67.48236953387058,5,0.029633011149311016,1.2027096312860686,0,12,9.647999662549333,-0.10627760024738517,0.7984785593502971
537,660,37.36740508715988,4,0.055089838890081816,7.035283401815304,0,14,10.042284922371111,0.49952553150920137,-0.946453950690973
538,1129,47.52720676550467,4,0.02745175702870823,6.448560434297268,1,27,9.585694113463289,0.8475142459394674,-1.2882857347455121
539,652,31.45797075757475,5,0.013235113283680969,3.739387136037746,0,27,9.581558319302879,0.47211275880833437,-0.21912347433698456
540,40723,72.70255136293612,5,0.07624554198466359,9.509413518658343,1,5,9.244230354712602,-0.48669557959664,-1.1575183855017555
541,27135,55.308731722544,5,0.02651652090027598,0.22202812987850318,1,19,9.159534137725183,1.3802687921929375,-0.13700080333340645
542,8763,36.43214027517314,3,0.0935772545418054,3.037238516318258,1,11,9.705044398341721,0.8366991624144682,-0.7888680908835457
543,1007,58.58503422029283,5,0.02164066385111288,9.210694862995814,0,18,9.855257177736084,-2.590474963873234,-1.261129633412569
544,377,55.90641202289479,2,0.02528318486004659,3.2093543831944036,1,10,10.409708432605788,0.7632322020549255,-1.2482895599896757
545,1191,42.90813590164203,4,0.020231795338472507,2.522528338551704,0,5,8.552122871123826,-0.8854065063924973,1.173749862940899
546,2689,30.677879609981453,3,0.029237033295127585,5.3422040993124735,1,0,10.13826104157344,-1.7547248728155524,0.7010235893410109
547,635,58.57865977963998,5,0.04661782107999835,8.238017499205379,0,1,10.139804401895077,0.2518237726389447,-1.310341276863051
548,5250,51.01538504518966,3,0.013896492603414967,1.0314676087836105,0,22,10.078705965821623,2.3234262809110517,-0.7928686096276463
549,8070,63.61591958678196,5,0.011542007689979025,9.430207096457362,0,14,9.84165020631075,-0.05308492806996492,1.4862270707599745
550,18483,51.008175055599665,3,0.005990694192664462,7.95072881181164,1,3,10.081981254378755,-0.28903848797120474,-0.029188273547395394
551,22600,67.609075015927,4,0.005156585902545495,1.8125025555155194,0,4,9.139053129294833,0.09655453534624031,-0.3432270241393695
552,1588,52.595341938724275,4,0.009155221249662905,7.120079611981627,0,14,9.259014157463154,2.3904604571520283,0.10740581950557385
553,2951,53.04689857676931,2,0.021515396243772373,3.8495872263755713,0,10,8.94776329179411,-0.2680194971995248,0.26359986058497964
554,120628,68.83268013291726,2,0.03813667768502594,4.022946780763187,1,9,9.083244239957015,0.9833883269276299,-0.010775868049317317
555,405,45.174143310619854,5,0.04477980823480724,7.832900924388664,1,16,9.388322367907378,-0.39810597200733755,-0.802628184445382
556,6738,31.700761422532036,4,0.036833234269111934,9.627848079807322,0,1,10.852756631045597,-0.5806986059094185,-1.9884889576726792
557,5716,26.43913381566695,3,0.08658331132520201,1.2665587284719393,1,19,8.88568104808159,1.4122106216929262,-0.020054424995925184
558,3157,62.75686278368095,3,0.10515456942093093,4.206302368788194,0,23,10.879699949293876,-1.1024881639958992,-1.8493976968510097
559,1615,56.01547756767323,3,0.02661805027223951,4.809416080843035,0,9,9.013095603825853,0.7466127140940222,-0.4889019125292689
560,24370,60.20398840496118,2,0.014116423215336956,3.7631181695499762,1,19,10.797997580291593,-0.34176980283733926,-0.6552772800276692
561,45030,35.64820807544554,3,0.12630765945346376,3.6318912371622503,0,29,10.211703317759575,-0.7571780919221885,-0.7249933339011452
562,355,31.818573779338486,2,0.07449077937695152,0.5226866756159654,0,2,9.857616757545378,-0.41800262817763173,0.42438984658155243
563,361,25.727233283394096,2,0.0708170482379484,6.855386205626233,0,18,9.959298315173376,-2.25130929240314,-0.21330938051509052
564,281,42.52937794032985,5,0.02078960686676637,4.362144171200454,0,27,9.693455301049916,-1.0500926163798605,0.473342301562092
565,198,54.49588434273166,3,0.06089716794366244,1.9479380264392676,0,4,8.228940093329467,0.13401150429967085,-1.7968162040574684
566,100,44.61220225498661,3,0.03705431896863998,8.160335023020684,0,2,8.863637066697102,-0.24760833527746254,0.7566190857840619
567,3609,46.873746101186455,4,0.0314596098533407,8.025607481516278,0,7,9.601348326492399,-0.9458394149520937,0.9199586928401712
568,7217,70.20793472468742,5,0.031417575824779574,4.8639162808889385,0,4,10.873839733096819,1.4816581778052724,-0.05005129353739383
569,180,42.412773351165015,4,0.048165882094932784,2.984506611477605,0,27,10.857600364456435,-0.9933898893831619,1.9358343612641147
570,52,50.69947445799054,5,0.08845975300176565,6.380927257964524,0,29,10.063592025892456,1.4371822073685336,0.6751818700082552
571,35761,64.18265063705715,3,0.13310283783822674,2.8815213577740306,0,11,9.350154801465544,0.14691782944701426,-0.03412369488711787
572,23322,44.827139116063506,2,0.023944139184139623,2.3600793032371206,1,13,10.135817928559373,-0.26338034867081733,1.4319626185696364
573,11184,56.10433501139367,2,0.03863969006890668,7.305146540263267,0,6,11.238104299720268,0.09361072594685885,0.08413557489772291
574,449748,68.11818543733726,2,0.03084574291091233,0.403252397209507,1,10,10.290669767997938,0.2936656259891568,-0.9234576693451905
575,14024,72.47603118288211,2,0.04590488059773952,0.9476847103459396,1,7,9.148278599727712,-0.9556337627560766,0.8111296080822826
576,853,32.3536740464519,2,0.027912705320065546,0.06788174023589777,1,4,8.555515953565223,-0.9284659942559383,1.5134015508524563
577,1695,71.32938125807472,4,0.018767107039956397,1.5294318647542615,0,7,10.467576881491516,-0.20038760820880838,-1.534224197662032
578,74932,49.60581465397691,5,0.023971515751031597,0.6899000871045946,0,11,9.80259238378202,0.43699826580994033,-0.46327322909625795
579,125,37.91221941494792,3,0.021051408060259447,9.958023677799186,0,14,9.0886251686047,0.6636948471082723,-0.5093174726882919
580,28669,47.95678781191307,4,0.029679439501834,2.888099699540896,1,18,9.21424617219426,1.2454803580494687,-1.2754220493512896
581,28756,74.00162876427385,5,0.00985783964394511,1.4926801266924727,0,15,10.20584499518349,-1.2286039216782902,-0.2821513001205164
582,58659,49.63090469964348,2,0.02139434786045078,2.4099625799591795,1,13,10.407857810278188,0.35673247991025453,-0.7824497773220761
583,2103,41.43758051437541,5,0.04558183051077472,9.361255715401347,1,27,9.414936646745586,-0.012957255119945313,0.42096394248949864
584,2459,56.67004271583629,5,0.04533930059563658,5.201602230243957,0,6,9.654576873718703,-0.5327938558629046,0.4939665504158598
585,1337,37.00728093890965,2,0.04028915082775047,3.648180963078569,0,7,9.639751133912558,2.0036577429901774,0.13886328811585041
586,3527,28.793166405433197,2,0.08338415183493071,8.733914579092193,1,6,10.536378261467052,0.43209312291580354,0.21102705243290867
587,1605,31.44398609553246,2,0.04688884541967839,3.9499027054903246,0,29,10.080343643169149,1.4289315627607901,1.5047235508353345
588,5,31.40229194788862,3,0.08157478672965685,3.350085699576958,0,17,9.099368608368641,-3.363726073197251,2.01504966327826
589,3349,32.595134675614716,2,0.1331668587103027,2.072825225497356,1,23,9.715771107104084,1.0470683127512417,0.608700524594843
590,18957,31.941358632470507,3,0.06196060220291067,3.7779682390941147,0,5,10.499006669925611,0.5360853096387206,-0.5061555620908619
591,3939,57.04373724016073,2,0.009907408054679769,3.1668435601692604,1,25,10.129796355201384,0.7018190947023588,0.27954946784941453
592,99,34.09400421995724,3,0.04147682087449498,6.7730395929814105,1,18,9.396759822628857,-0.29303579815703057,0.0308690996818897
593,18268,42.28336416619316,5,0.0371076062889626,2.895827046707271,1,3,9.537404413670618,2.110684469484356,0.6825697062762643
594,84,69.8394204953006,4,0.0934768302306613,5.771997464225614,0,22,7.115697912299984,-0.19687417081840136,-0.8849628495870866
595,5513,48.69808201314362,5,0.030536287033122948,0.658921650319727,0,2,9.50208120584453,-0.018699204236001212,0.7454495707979972
596,620,58.37788692605136,5,0.016569716758889973,1.9128915669651436,0,16,9.199666250558584,-0.9783489027784016,0.08205990196160777
597,7178,33.61599356008149,2,0.02245902032001457,4.074052716113488,0,21,9.943234403428244,-0.03931781633480828,-0.0846520891404268
598,163,34.61445094043354,3,0.010293785717724513,9.369492539086954,0,18,9.726675008556132,-0.1745867610049252,-0.044963259150293595
599,16874,27.043430813323944,4,0.11940348041518759,3.7725198571569543,0,26,11.33209136889652,1.072045044929151,1.3477847308224096
600,172,33.44675315360823,2,0.03382160397661626,6.640741211998341,0,14,10.278486757511283,0.6347032557323301,2.735454273670958
601,3086,38.92951695159793,2,0.01131030454505915,2.5508722242139816,0,25,10.276208349804243,1.1733098768464787,0.11818680897759588
602,24572,33.85052421383734,2,0.09908428477190492,1.2703357597323173,1,5,10.825777858009014,-0.1077642052043109,-0.7315069342289506
603,451,29.43512668785278,5,0.11023784693218457,0.5853660008005013,0,25,8.731076618189853,-0.3393462704850256,-0.011643356541729358
604,4540,31.031793555030042,3,0.038067145089504345,3.0541349854275133,0,11,9.846386708502138,0.8841205245311688,0.3089221190037326
605,233088,48.03893840163629,3,0.009360996844527835,1.5766102679690797,1,18,11.142257483883535,0.15794931335153917,0.16156359891369498
606,2344,35.31668592028963,4,0.02292049935177534,1.740104480161242,1,5,7.786399809493429,-2.360316739710517,0.1696987386559308
607,12916,43.21349305240378,3,0.02800046031101901,7.6075930838695,0,10,10.03694528035887,-0.45266506296842185,-0.17692292065879214
608,100,50.17086354274284,3,0.034700929974683034,0.15838070944874216,0,19,9.612193877759779,-2.1862475788637714,1.3481087626759272
609,853,59.51974143146826,2,0.012763302494082947,5.578101257354344,0,28,9.859145048011953,-0.8155344908074529,-0.2697997808987396
610,9016,26.965606992054948,2,0.06549100678540104,3.794613805934648,1,19,10.057471409007265,1.0260594407312265,0.8048114802650148
611,461034,64.97051994545214,5,0.0031673753076116753,5.065499999085472,1,9,11.598558604074915,-0.33647623077239064,-1.510292142772647
612,28410,56.39501947454539,2,0.07287155177365864,5.628302372146029,1,25,8.39531222497353,-0.2694778327345361,-0.5663751957284937
613,80,29.087951597443595,2,0.0834706511813845,3.133676944572782,0,15,8.408352895858375,-0.19416235995840184,0.29301814424762
614,2933,68.67893120533887,2,0.024847573394154474,2.951088601842853,0,26,10.967777702145993,0.011000784655391806,-0.03126825976612934
615,2684,71.04362002659066,2,0.031703417744722975,7.334018493349057,0,17,10.684632758368819,-0.33477553341515276,1.2168713231856711
616,17996,28.053897992743188,5,0.09050859288866742,8.712769881211571,1,13,10.073016374706658,1.8166665011984626,0.2691786993926965
617,3344,38.843882407360184,2,0.05361787990388589,1.9258163245852788,1,3,9.46090147306954,-1.7033633676286808,1.3245934209284618
618,437943,65.31006398965306,4,0.025582652315975896,0.9761876053514895,1,26,10.09504306076683,0.22891427221746666,0.4868788113189597
619,9860,62.41298451918292,4,0.028120081151910385,8.977958063920259,0,11,11.088195478551151,0.5561864877327503,-0.8165839933460473
620,3979,34.226050967818864,4,0.048361192913712554,3.4989546364739867,0,19,9.495697296521024,-0.894802727403213,-0.1924546179623004
621,61,35.467466166835514,4,0.11242230843373735,5.5131739066281416,0,26,8.673603090843518,0.6456526055615731,-0.12992336725471926
622,7889,43.5236051395691,2,0.028824510749741503,3.5954314452000347,1,22,9.908705753001819,-0.6678758512965618,1.2774507015297227
623,4808,49.226149259551065,4,0.024946142711148433,1.2580233634605131,1,20,9.763791041918624,0.47983112596947247,-0.24742076458164847
624,3670,55.9127385765148,2,0.03451466568032765,5.893316449477281,0,7,11.071285429357255,-1.2618320295039651,-0.1364967575975706
625,10549,43.44568197848862,5,0.03467280931137303,5.251408517696296,0,6,10.87118387749325,0.08749808746481137,-0.39918332384144717
626,15014,48.12673580665739,4,0.042387246680212654,2.029935591911972,0,25,11.878090091785849,2.2297985095418125,0.12225145371059734
627,12740,62.37354690668783,3,0.03178289718868947,4.518690446522778,0,8,9.525336918550515,-0.9050342670261513,0.6522532366100878
628,4241,26.834160144529896,4,0.07583482903641277,7.969475040156459,1,23,10.410124521154755,-0.41544297613155806,0.7012576529369879
629,897,37.62184721720104,4,0.015433286379916278,5.904261031078914,0,24,9.596068621942894,1.6497007721709853,-0.3132705397867646
630,80764,60.66747929422762,2,0.045866369097528004,0.9691732706699485,1,16,10.437063153856204,1.236458781648089,-2.0014982106968917
631,34627,69.76034188435997,4,0.04717745632412791,5.480214972291351,0,9,10.658050916271135,1.7485310273735537,0.27580158274220856
632,46,50.58387210578331,3,0.016722639613549205,7.027382992895869,1,28,7.643520194286019,-0.36927388317208565,0.10165238529532608
633,86,51.60567426326578,2,0.04553573050913807,7.927034057807514,0,27,10.41763541528874,0.346906248003247,0.15271836998455843
634,1724,30.3586005669888,2,0.04807207364205685,6.291175786342667,1,2,9.598250424624633,0.4611702766809306,0.0061960081083574595
635,107,47.37061834117273,5,0.0015069806573017866,1.5265816454078374,0,20,9.337293213194023,-0.7769889987336995,0.3053288168843705
636,828,51.63086332275115,5,0.014100019435782901,7.101732665901607,0,24,10.435016375629804,-1.1176206794016557,-2.0157160724171796
637,4504,37.12352518173648,4,0.09557384674179172,6.773418460815163,0,7,10.93435238124669,-1.2408659201431969,0.14594006963282224
638,8753,38.46216154746905,5,0.020455269203774114,0.2442688294063322,0,13,9.290282103140175,-0.5014983900620853,-0.9939318846893285
639,6474,43.86420815523113,5,0.011282371990374683,4.117476675902432,0,25,10.574021171316048,-1.277842148226774,1.1846973834184356
640,2030,26.00355988888632,5,0.004880485927463636,3.329502469623733,0,6,9.658989001116652,-0.6769049788159335,0.12333304675513501
641,296,41.10395827915892,2,0.012890272692126972,6.694120642536435,1,15,9.293809676257062,-1.0058312742901665,-0.7242037446882175
642,232,35.572400349827234,2,0.030733435839082408,2.161358123109207,0,17,9.19174724648894,0.512194924926752,-1.1820885520886493
643,13086,41.374867608895734,2,0.010484672314334817,5.9087192297425855,1,10,10.996778308498621,0.3950036708745124,-0.8561964463811991
644,12621,30.98810659096256,5,0.05411637240495425,9.132059618141724,1,5,10.754974019006237,-0.571421010651419,-0.6424400216344592
645,8466,69.52636403699475,2,0.016449529823716908,7.9780237220860775,0,19,10.658051086005313,-0.34166314055823555,0.04006201919660107
646,7098,54.67962267770243,5,0.042626407611865036,9.214577362165304,1,20,10.070350807704987,0.595517583147117,-1.193481161036596
647,6121,58.95511595722448,2,0.08658691641006684,9.7850596693269,0,13,8.84909498264874,-0.35491865823686,0.24195556135039176
648,42971,64.45856193036691,2,0.08300240235801747,0.10670127006162766,0,20,8.696228959260782,-0.5953958728604741,1.0028996415662212
649,772,49.92210994645286,3,0.04208966537986579,6.227412763774776,0,12,9.181356096792902,-1.3292037020480976,1.1034381697839764
650,214,29.346014404371186,4,0.012081789904461876,4.128393977589065,1,3,8.578481369259851,1.3053946137119752,-0.38414829782447896
651,41300,51.85532709092739,5,0.032416850966437843,8.598544903351218,0,19,10.080865696334053,-1.62103774923192,-0.02797772080917922
652,16518,54.342055901043956,3,0.04311064522711152,2.518147020091317,0,19,10.573093680109576,-0.31551668308483677,-0.6617393829139541
