lnaadt,ADT,lnseglen,rtshd,lane,speed,lftshd,Crashes
8.683,5901.725236,-3.963,0,15,45,0,0
8.683,5901.725236,-3.912,0,15,30,0,0
8.683,5901.725236,-3.912,8,12,40,8,0
8.683,5901.725236,-3.912,8,12,40,8,0
8.683,5901.725236,-2.408,8,12,40,8,0
8.683,5901.725236,-4.605,0,12,40,0,0
8.683,5901.725236,-3.912,0,12,40,0,0
8.683,5901.725236,-3.507,8,12,40,8,0
8.683,5901.725236,-2.408,8,12,40,8,0
8.683,5901.725236,-2.408,8,12,40,8,0
8.683,5901.725236,-3.912,8,12,40,8,0
8.683,5901.725236,-1.661,8,12,40,8,0
8.683,5901.725236,-2.659,10,12,55,10,0
8.683,5901.725236,-2.996,10,12,55,10,0
8.689,5937.242031,-4.828,10,12,55,10,0
8.69,5943.182243,-4.711,0,11,40,0,0
8.693,5961.038561,-3.863,0,12,40,10,0
8.7,6002.912217,-3.54,10,12,40,10,0
8.7,6002.912217,-3.963,10,12,40,10,0
8.7,6002.912217,-2.847,10,12,40,10,0
8.7,6002.912217,-4.605,10,12,40,0,0
8.7,6002.912217,-2.526,10,12,40,10,0
8.7,6002.912217,-3.912,10,12,40,10,0
8.7,6002.912217,-4.605,0,12,40,10,0
8.7,6002.912217,-2.465,10,12,40,10,0
8.7,6002.912217,-2.489,10,12,55,10,0
8.7,6002.912217,-1.47,10,12,55,10,0
8.7,6002.912217,-5.298,0,11,30,10,0
8.7,6002.912217,-5.116,0,11,55,10,0
8.7,6002.912217,-2.04,10,11,55,10,0
8.7,6002.912217,-2.453,10,11,55,10,0
8.7,6002.912217,-4.51,8,12,55,8,0
8.7,6002.912217,-2.996,0,12,35,0,0
8.7,6002.912217,-3.507,0,12,35,0,0
8.7,6002.912217,-2.033,10,11,35,10,0
8.7,6002.912217,-3.101,10,11,35,10,0
8.7,6002.912217,-4.343,10,11,35,10,0
8.7,6002.912217,-6.908,10,11,35,10,0
8.7,6002.912217,-2.501,10,11,35,10,0
8.7,6002.912217,-2.154,10,11,55,10,0
8.7,6002.912217,-2.501,10,11,55,10,0
8.7,6002.912217,-2.283,10,11,55,10,0
8.7,6002.912217,-2.375,10,11,55,10,0
8.7,6002.912217,-2.375,10,11,55,10,0
8.7,6002.912217,-2.333,10,11,55,10,0
8.7,6002.912217,-3.27,10,11,55,10,0
8.7,6002.912217,-2.882,10,11,55,10,0
8.7,6002.912217,-4.711,10,11,55,10,0
8.7,6002.912217,-4.605,10,11,55,10,0
8.7,6002.912217,-2.397,10,11,55,10,0
8.7,6002.912217,-2.526,10,11,55,10,0
8.7,6002.912217,-2.104,10,11,55,10,0
8.7,6002.912217,-2.04,10,11,55,10,0
8.7,6002.912217,-2.293,10,11,55,10,0
8.7,6002.912217,-2.01,10,11,55,10,0
8.7,6002.912217,-2.313,10,11,55,10,0
8.7,6002.912217,-1.514,10,11,55,10,0
8.7,6002.912217,-2.12,10,11,55,10,0
8.7,6002.912217,-2.207,10,11,55,10,0
8.7,6002.912217,-2.12,10,11,55,10,0
8.7,6002.912217,-2.659,10,11,55,10,0
8.7,6002.912217,-2.137,10,11,55,10,0
8.7,6002.912217,-1.619,10,11,55,10,0
8.7,6002.912217,-4.605,9,12,55,9,0
8.7,6002.912217,-2.375,9,12,55,9,0
8.7,6002.912217,-1.839,10,11,55,10,0
8.7,6002.912217,-2.048,10,11,55,10,0
8.7,6002.912217,-4.605,10,11,45,10,0
8.7,6002.912217,-1.749,10,12,55,10,0
8.7,6002.912217,-3.219,10,12,55,10,0
8.7,6002.912217,-2.303,10,12,55,10,0
8.7,6002.912217,-4.605,10,12,55,10,0
8.7,6002.912217,-4.605,10,12,55,10,0
8.7,6002.912217,-2.207,10,12,55,10,0
8.7,6002.912217,-3.219,10,12,55,10,0
8.7,6002.912217,-2.273,10,11,55,10,0
8.7,6002.912217,-3.863,10,11,55,10,0
8.7,6002.912217,-2.996,10,11,55,10,0
8.7,6002.912217,-3.297,10,11,55,10,0
8.7,6002.912217,-2.733,10,11,55,10,0
8.7,6002.912217,-2.674,10,11,55,10,0
8.7,6002.912217,-2.235,10,11,55,10,0
8.7,6002.912217,-2.551,10,11,55,10,0
8.7,6002.912217,-2.718,10,11,40,10,0
8.7,6002.912217,-2.718,10,11,40,10,0
8.7,6002.912217,-3.442,10,11,40,10,0
8.7,6002.912217,-3.147,10,11,40,10,0
8.7,6002.912217,-2.489,10,11,40,10,0
8.7,6002.912217,-2.976,10,11,40,10,0
8.7,6002.912217,-1.737,10,11,40,10,0
8.7,6002.912217,-4.605,10,11,40,10,0
8.7,6002.912217,-3.194,10,11,40,10,0
8.7,6002.912217,-3.037,10,11,40,10,0
8.7,6002.912217,-2.813,10,11,40,10,0
8.7,6002.912217,-2.847,10,11,40,10,0
8.7,6002.912217,-2.526,10,11,40,10,0
8.7,6002.912217,-3.912,10,11,40,10,0
8.7,6002.912217,-3.507,10,11,40,10,0
8.7,6002.912217,-2.137,10,11,40,10,0
8.7,6002.912217,-2.659,10,11,40,10,0
8.7,6002.912217,-4.605,10,11,40,10,0
8.7,6002.912217,-3.912,10,11,40,10,0
8.7,6002.912217,-3.244,10,11,40,10,0
8.7,6002.912217,-2.996,10,11,40,10,0
8.7,6002.912217,-3.73,10,11,40,10,0
8.7,6002.912217,-2.882,10,11,40,10,0
8.7,6002.912217,-2.996,10,11,40,10,0
8.7,6002.912217,-4.605,10,11,40,10,0
8.7,6002.912217,-4.605,10,11,40,10,0
8.7,6002.912217,-3.912,10,11,40,10,0
8.7,6002.912217,-2.303,10,11,40,10,0
8.7,6002.912217,-2.303,10,11,40,10,0
8.7,6002.912217,-2.303,10,11,40,10,0
8.7,6002.912217,-2.12,10,11,40,10,0
8.7,6002.912217,-3.912,10,11,40,10,0
8.7,6002.912217,-3.352,10,11,40,10,0
8.7,6002.912217,-5.116,10,11,40,10,0
8.7,6002.912217,-2.551,10,11,40,10,0
8.7,6002.912217,-0.755,10,12,55,10,0
8.7,6002.912217,-3.817,10,12,55,10,0
8.7,6002.912217,-2.538,10,12,55,10,0
8.7,6002.912217,-3.244,10,12,55,10,0
8.7,6002.912217,-2.674,10,12,55,10,0
8.7,6002.912217,-3.54,10,12,55,10,0
8.7,6002.912217,-2.419,10,12,55,10,0
8.7,6002.912217,-3.244,10,12,45,10,0
8.7,6002.912217,-4.605,10,12,45,10,0
8.7,6002.912217,-3.912,10,12,45,10,0
8.7,6002.912217,-2.12,10,12,45,10,0
8.7,6002.912217,-4.605,10,12,35,0,0
8.7,6002.912217,-3.219,0,12,35,0,0
8.7,6002.912217,-4.711,0,12,35,0,0
8.7,6002.912217,-1.655,8,12,55,8,0
8.7,6002.912217,-4.423,8,12,55,8,0
8.7,6002.912217,-1.931,8,12,55,8,0
8.7,6002.912217,-2.163,8,12,55,8,0
8.7,6002.912217,-4.711,8,12,55,8,0
8.7,6002.912217,-2.703,8,12,55,8,0
8.7,6002.912217,-6.215,8,12,55,8,0
8.7,6002.912217,-2.172,8,12,55,8,0
8.7,6002.912217,-2.659,8,12,55,8,0
8.7,6002.912217,-3.912,8,12,55,8,0
8.7,6002.912217,-3.219,8,12,55,8,0
8.7,6002.912217,-1.136,8,12,55,8,0
8.7,6002.912217,-2.674,8,12,55,8,0
8.7,6002.912217,-2.087,8,12,55,8,0
8.7,6002.912217,-1.766,8,12,55,8,0
8.7,6002.912217,-2.235,8,12,55,8,0
8.7,6002.912217,-2.59,8,12,55,8,0
8.7,6002.912217,-2.9,8,12,55,8,0
8.7,6002.912217,-0.473,8,12,55,8,0
8.707,6045.080018,-2.996,10,12,55,10,0
8.708,6051.128121,-4.828,10,11,45,10,0
8.713,6081.459527,-4.605,8,12,55,8,0
8.716,6099.7313,-3.912,0,11,35,0,0
8.716,6099.7313,-4.605,0,11,35,0,0
8.716,6099.7313,-2.659,10,11,35,10,0
8.716,6099.7313,-2.526,10,11,35,10,0
8.716,6099.7313,-3.912,10,12,55,10,0
8.716,6099.7313,-3.507,10,12,55,10,0
8.716,6099.7313,-1.079,10,12,55,10,0
8.716,6099.7313,-2.526,10,12,55,10,0
8.716,6099.7313,-3.507,10,12,55,10,0
8.716,6099.7313,-1.415,10,12,55,10,0
8.716,6099.7313,-4.075,10,12,55,10,0
8.716,6099.7313,-3.912,10,12,55,10,0
8.716,6099.7313,-1.171,8,12,55,9,0
8.716,6099.7313,-2.303,9,12,55,9,0
8.716,6099.7313,-1.079,9,12,55,9,0
8.716,6099.7313,-1.833,9,12,55,9,0
8.716,6099.7313,-1.561,9,12,55,9,0
8.716,6099.7313,-2.303,9,12,55,9,0
8.716,6099.7313,-0.327,8,11,55,8,0
8.716,6099.7313,-3.219,10,12,30,10,0
8.716,6099.7313,-4.605,10,12,30,0,0
8.716,6099.7313,-3.912,10,12,30,0,0
8.716,6099.7313,-3.507,0,12,30,0,0
8.716,6099.7313,-4.605,0,12,30,0,0
8.716,6099.7313,-2.408,10,12,40,10,0
8.716,6099.7313,-3.124,10,12,40,10,0
8.716,6099.7313,-5.116,10,12,40,10,0
8.716,6099.7313,-2.976,10,10,55,10,0
8.716,6099.7313,-2.996,10,10,45,10,0
8.716,6099.7313,-4.2,10,10,45,10,0
8.716,6099.7313,-3.297,10,10,45,10,0
8.716,6099.7313,-3.037,10,10,35,10,0
8.716,6099.7313,-4.135,10,10,35,10,0
8.716,6099.7313,-2.749,0,10,35,0,0
8.716,6099.7313,-4.017,0,10,35,0,0
8.716,6099.7313,-3.65,0,10,35,0,0
8.716,6099.7313,-3.27,0,10,35,0,0
8.716,6099.7313,-4.135,10,11,35,10,0
8.716,6099.7313,-4.711,10,11,35,10,0
8.716,6099.7313,-3.219,10,11,35,10,0
8.716,6099.7313,-2.397,10,11,35,10,0
8.716,6099.7313,-4.017,10,11,35,10,0
8.716,6099.7313,-1.47,10,10,50,10,0
8.716,6099.7313,-3.963,10,11,55,10,0
8.716,6099.7313,-2.813,10,11,55,10,0
8.716,6099.7313,-3.863,10,11,55,10,0
8.716,6099.7313,-3.17,10,11,55,10,0
8.716,6099.7313,-1.995,10,11,55,10,0
8.716,6099.7313,-3.612,10,11,55,10,0
8.716,6099.7313,-2.465,10,11,55,10,0
8.716,6099.7313,-3.124,10,11,55,10,0
8.716,6099.7313,-3.612,10,11,55,10,0
8.716,6099.7313,-4.962,10,11,55,10,0
8.716,6099.7313,-2.526,10,11,55,10,0
8.716,6099.7313,-3.194,10,11,55,10,0
8.716,6099.7313,-2.489,10,11,55,8,0
8.716,6099.7313,-2.489,10,11,55,8,0
8.716,6099.7313,-2.064,10,11,55,8,0
8.716,6099.7313,-2.064,10,11,55,8,0
8.716,6099.7313,-3.863,10,11,55,8,0
8.716,6099.7313,-5.116,10,11,55,10,0
8.716,6099.7313,-2.9,10,11,55,10,0
8.716,6099.7313,-2.442,10,11,55,10,0
8.716,6099.7313,-2.564,10,11,55,0,0
8.716,6099.7313,-2.551,10,11,55,0,0
8.716,6099.7313,-3.219,10,11,55,0,0
8.716,6099.7313,-4.017,10,11,55,0,0
8.719,6118.05797,-3.411,8,12,55,8,0
8.73,6185.728111,-3.194,10,11,55,10,0
8.732,6198.111947,-2.198,10,11,55,10,0
8.732,6198.111947,-2.526,10,11,55,10,0
8.732,6198.111947,-3.194,10,11,55,10,0
8.732,6198.111947,-0.863,8,11,55,10,0
8.732,6198.111947,-4.605,8,11,55,10,0
8.732,6198.111947,-1.661,8,11,40,10,0
8.732,6198.111947,-3.507,8,11,40,0,0
8.732,6198.111947,-3.219,0,11,40,0,0
8.732,6198.111947,-2.996,0,11,40,0,0
8.732,6198.111947,-2.813,0,11,30,0,0
8.732,6198.111947,-3.912,0,11,30,0,0
8.732,6198.111947,-3.912,0,11,30,0,0
8.732,6198.111947,-4.605,0,11,30,0,0
8.732,6198.111947,-3.912,0,11,30,0,0
8.732,6198.111947,-2.813,0,11,30,0,0
8.732,6198.111947,-4.605,8,11,30,0,0
8.732,6198.111947,-3.912,8,11,30,0,0
8.732,6198.111947,-3.507,8,11,40,0,0
8.732,6198.111947,-3.507,8,11,40,9,0
8.732,6198.111947,-3.352,8,11,45,10,0
8.732,6198.111947,-3.507,8,11,45,10,0
8.732,6198.111947,-2.659,8,11,45,10,0
8.732,6198.111947,-2.659,8,11,45,10,0
8.732,6198.111947,-2.04,8,11,45,10,0
8.732,6198.111947,-2.526,8,11,45,10,0
8.732,6198.111947,-2.604,10,12,55,10,0
8.732,6198.111947,-1.682,8,12,55,8,0
8.732,6198.111947,-3.219,8,12,55,8,0
8.732,6198.111947,-1.661,8,12,55,8,0
8.732,6198.111947,-1.609,8,12,55,8,0
8.732,6198.111947,-1.47,8,12,55,8,0
8.732,6198.111947,-4.962,8,12,55,10,0
8.732,6198.111947,-2.477,10,11,55,10,0
8.732,6198.111947,-4.605,10,12,55,10,0
8.732,6198.111947,-3.912,10,12,55,10,0
8.732,6198.111947,-2.996,10,12,55,10,0
8.732,6198.111947,-1.772,10,12,55,10,0
8.732,6198.111947,-1.772,10,12,55,10,0
8.732,6198.111947,-2.996,10,12,55,10,0
8.732,6198.111947,-2.996,10,12,55,10,0
8.732,6198.111947,-2.12,10,12,55,10,0
8.732,6198.111947,-2.408,10,12,55,10,0
8.732,6198.111947,-2.996,10,12,55,10,0
8.732,6198.111947,-3.507,10,12,55,10,0
8.732,6198.111947,-2.526,10,12,55,10,0
8.732,6198.111947,-2.12,10,12,50,10,0
8.732,6198.111947,-3.507,10,12,50,10,0
8.732,6198.111947,-4.962,10,12,50,10,0
8.732,6198.111947,-5.298,10,12,55,10,0
8.732,6198.111947,-4.605,0,12,40,10,0
8.732,6198.111947,-3.507,0,12,40,10,0
8.732,6198.111947,-2.526,10,12,40,10,0
8.732,6198.111947,-1.772,10,12,55,10,0
8.732,6198.111947,-4.605,10,12,55,10,0
8.732,6198.111947,-2.996,10,12,55,10,0
8.732,6198.111947,-2.12,10,12,55,10,0
8.732,6198.111947,-2.313,0,12,55,0,0
8.732,6198.111947,-6.215,10,11,55,10,0
8.732,6198.111947,-3.912,10,11,55,10,0
8.732,6198.111947,-2.323,12,12,55,12,0
8.732,6198.111947,-4.711,12,12,55,12,0
8.732,6198.111947,-4.51,0,12,30,0,0
8.732,6198.111947,-3.507,0,12,30,0,0
8.732,6198.111947,-3.507,0,12,30,0,0
8.732,6198.111947,-3.912,0,12,30,0,0
8.732,6198.111947,-3.912,0,12,30,0,0
8.732,6198.111947,-4.605,0,12,35,0,0
8.732,6198.111947,-3.219,0,12,35,0,0
8.732,6198.111947,-3.507,0,12,35,0,0
8.732,6198.111947,-4.605,10,12,35,10,0
8.732,6198.111947,-2.617,10,12,55,10,0
8.732,6198.111947,-2.996,10,12,55,10,0
8.732,6198.111947,-2.813,10,12,55,10,0
8.732,6198.111947,-2.04,10,12,55,10,0
8.732,6198.111947,-2.04,10,12,55,10,0
8.732,6198.111947,-2.056,10,12,55,10,0
8.732,6198.111947,-3.244,10,12,55,10,0
8.732,6198.111947,-1.677,10,12,55,10,0
8.732,6198.111947,-2.313,10,12,55,10,0
8.732,6198.111947,-2.303,10,12,55,10,0
8.732,6198.111947,-2.048,10,12,55,10,0
8.732,6198.111947,-1.911,10,12,55,10,0
8.732,6198.111947,-3.244,10,12,55,10,0
8.732,6198.111947,-3.912,10,12,55,10,0
8.732,6198.111947,-2.538,10,12,55,10,0
8.732,6198.111947,-3.016,10,12,55,10,0
8.732,6198.111947,-2.996,10,12,55,10,0
8.732,6198.111947,-2.056,10,12,55,10,0
8.732,6198.111947,-4.605,10,12,55,10,0
8.732,6198.111947,-1.772,10,12,55,10,0
8.732,6198.111947,-3.219,10,12,55,10,0
8.732,6198.111947,-2.303,10,12,55,10,0
8.732,6198.111947,-4.605,10,12,55,10,0
8.732,6198.111947,-3.219,10,12,55,10,0
8.732,6198.111947,-2.04,10,12,55,10,0
8.732,6198.111947,-3.507,10,12,55,10,0
8.732,6198.111947,-2.12,10,12,55,10,0
8.732,6198.111947,-2.813,10,12,55,10,0
8.732,6198.111947,-3.507,10,12,55,10,0
8.732,6198.111947,-2.996,10,12,55,10,0
8.732,6198.111947,-2.659,10,12,55,10,0
8.732,6198.111947,-3.507,10,12,55,10,0
8.732,6198.111947,-2.12,10,12,55,10,0
8.732,6198.111947,-3.507,10,12,55,10,0
8.732,6198.111947,-2.12,10,12,55,10,0
8.732,6198.111947,-2.313,10,12,55,10,0
8.732,6198.111947,-2.226,10,12,55,10,0
8.732,6198.111947,-2.056,10,12,55,10,0
8.732,6198.111947,-1.619,10,12,55,10,0
8.732,6198.111947,-2.313,10,12,55,10,0
8.732,6198.111947,-2.137,10,12,55,10,0
8.732,6198.111947,-2.674,10,12,55,10,0
8.732,6198.111947,-2.996,10,12,55,10,0
8.732,6198.111947,-4.605,10,12,55,10,0
8.732,6198.111947,-2.323,10,12,55,10,0
8.732,6198.111947,-2.419,10,12,55,10,0
8.732,6198.111947,-3.912,10,12,55,10,0
8.732,6198.111947,-3.101,10,12,55,10,0
8.732,6198.111947,-1.897,10,12,55,10,0
8.732,6198.111947,-3.058,10,12,55,10,0
8.732,6198.111947,-2.18,10,12,55,10,0
8.732,6198.111947,-2.882,10,12,55,10,0
8.732,6198.111947,-3.297,10,12,55,10,0
8.732,6198.111947,-3.576,10,12,55,10,0
8.732,6198.111947,-1.778,10,12,55,10,0
8.732,6198.111947,-1.897,10,12,55,10,0
8.732,6198.111947,-3.297,10,12,55,10,0
8.732,6198.111947,-3.963,10,12,55,10,0
8.732,6198.111947,-3.963,10,12,45,10,0
8.732,6198.111947,-1.402,10,12,45,10,0
8.732,6198.111947,-3.912,0,12,30,0,0
8.732,6198.111947,-4.605,0,12,30,0,0
8.732,6198.111947,-3.442,0,12,30,0,0
8.732,6198.111947,-3.101,0,12,30,0,0
8.732,6198.111947,-3.411,0,12,30,0,0
8.732,6198.111947,-4.605,0,12,30,0,0
8.732,6198.111947,-4.605,0,12,30,0,0
8.732,6198.111947,-6.215,0,12,55,0,0
8.732,6198.111947,-3.912,10,12,55,10,0
8.732,6198.111947,-1.833,10,12,55,10,0
8.732,6198.111947,-3.507,10,12,55,10,0
8.732,6198.111947,-1.661,10,12,55,10,0
8.732,6198.111947,-3.912,10,12,55,10,0
8.732,6198.111947,-1.737,10,12,55,10,0
8.732,6198.111947,-1.924,10,12,55,10,0
8.732,6198.111947,-3.324,10,12,55,10,0
8.732,6198.111947,-2.996,10,12,55,10,0
8.732,6198.111947,-1.973,10,12,55,10,0
8.732,6198.111947,-1.63,10,12,55,3,0
8.732,6198.111947,-1.501,10,12,55,3,0
8.732,6198.111947,-1.772,10,10,55,10,0
8.732,6198.111947,-4.605,10,10,55,10,0
8.732,6198.111947,-2.303,10,10,55,10,0
8.732,6198.111947,-2.207,10,10,55,10,0
8.732,6198.111947,-2.048,10,10,55,10,0
8.732,6198.111947,-4.605,0,12,30,8,0
8.732,6198.111947,-1.897,8,12,30,8,0
8.732,6198.111947,-2.293,8,12,35,8,0
8.732,6198.111947,-2.996,8,12,55,8,0
8.732,6198.111947,-2.303,8,12,55,10,0
8.732,6198.111947,-2.263,8,12,55,10,0
8.732,6198.111947,-2.18,8,12,55,10,0
8.732,6198.111947,-0.853,8,12,55,10,0
8.732,6198.111947,-2.813,10,12,55,10,0
8.732,6198.111947,-3.912,10,12,55,10,0
8.732,6198.111947,-0.357,10,12,55,10,0
8.732,6198.111947,-3.912,10,12,55,10,0
8.732,6198.111947,-2.659,10,12,55,10,0
8.732,6198.111947,-3.507,10,12,55,10,0
8.732,6198.111947,-1.833,10,12,55,10,0
8.732,6198.111947,-3.507,10,12,55,10,0
8.732,6198.111947,-1.715,10,12,55,10,0
8.732,6198.111947,-4.605,10,12,55,10,0
8.732,6198.111947,-3.507,10,12,55,10,0
8.732,6198.111947,-1.561,10,12,55,10,0
8.732,6198.111947,-3.219,10,12,55,10,0
8.732,6198.111947,-2.04,10,12,55,10,0
8.732,6198.111947,-4.605,10,12,55,10,0
8.732,6198.111947,-1.897,10,12,55,10,0
8.732,6198.111947,-3.507,10,12,55,10,0
8.732,6198.111947,-2.996,10,12,55,10,0
8.732,6198.111947,-3.219,10,12,55,10,0
8.732,6198.111947,-2.659,10,12,55,10,0
8.732,6198.111947,-3.507,0,12,30,0,0
8.732,6198.111947,-3.507,10,12,30,0,0
8.732,6198.111947,-1.981,10,12,40,10,0
8.732,6198.111947,-2.631,10,12,40,10,0
8.738,6235.412408,-5.116,0,12,40,10,0
8.744,6272.937345,-1.966,8,12,30,8,0
8.747,6291.784413,-2.733,10,11,55,10,0
8.748,6298.079345,-4.017,0,11,25,0,0
8.748,6298.079345,-3.54,10,12,55,10,0
8.748,6298.079345,-4.51,10,12,55,10,0
8.748,6298.079345,-3.507,10,12,55,10,0
8.748,6298.079345,-3.817,10,12,55,10,0
8.748,6298.079345,-3.124,10,10,45,10,0
8.748,6298.079345,-2.04,10,10,45,10,0
8.748,6298.079345,-1.772,10,10,55,10,0
8.748,6298.079345,-3.612,10,10,55,10,0
8.748,6298.079345,-4.605,8,12,40,10,0
8.748,6298.079345,-3.912,8,12,55,10,0
8.748,6298.079345,-3.507,8,12,55,10,0
8.748,6298.079345,-3.219,8,12,55,10,0
8.748,6298.079345,-3.219,8,12,55,10,0
8.748,6298.079345,-2.207,8,12,55,10,0
8.748,6298.079345,-2.12,8,12,55,10,0
8.748,6298.079345,-2.408,8,12,55,10,0
8.748,6298.079345,-2.526,8,12,55,10,0
8.748,6298.079345,-2.207,8,12,55,10,0
8.748,6298.079345,-3.912,8,12,55,10,0
8.748,6298.079345,-2.813,8,12,55,10,0
8.748,6298.079345,-2.813,8,12,55,10,0
8.748,6298.079345,-2.04,8,12,55,10,0
8.748,6298.079345,-1.833,8,12,55,10,0
8.748,6298.079345,-3.219,8,12,55,10,0
8.748,6298.079345,-2.996,8,12,55,10,0
8.748,6298.079345,-1.514,8,12,55,10,0
8.748,6298.079345,-1.171,8,12,55,10,0
8.748,6298.079345,-1.988,10,11,55,10,0
8.748,6298.079345,-2.235,10,11,55,10,0
8.748,6298.079345,-2.137,10,11,55,10,0
8.748,6298.079345,-3.244,10,11,55,10,0
8.748,6298.079345,-2.847,10,11,55,10,0
8.748,6298.079345,-2.797,10,11,55,10,0
8.748,6298.079345,-1.64,10,11,55,10,0
8.748,6298.079345,-1.645,10,11,55,10,0
8.748,6298.079345,-4.605,10,11,55,10,0
8.748,6298.079345,-4.605,10,11,55,10,0
8.748,6298.079345,-1.897,10,11,55,10,0
8.748,6298.079345,-3.507,10,11,55,10,0
8.748,6298.079345,-2.996,10,11,55,10,0
8.748,6298.079345,-1.666,10,11,55,10,0
8.748,6298.079345,-3.27,10,11,55,10,0
8.748,6298.079345,-2.865,10,11,55,10,0
8.748,6298.079345,-3.058,10,11,55,10,0
8.748,6298.079345,-2.263,10,11,55,10,0
8.748,6298.079345,-4.711,10,11,55,10,0
8.748,6298.079345,-2.733,10,11,55,10,0
8.748,6298.079345,-1.63,10,11,55,10,0
8.748,6298.079345,-2.104,10,11,55,10,0
8.748,6298.079345,-3.507,10,11,55,10,0
8.748,6298.079345,-1.355,10,11,55,10,0
8.748,6298.079345,-2.071,10,11,55,10,0
8.748,6298.079345,-2.659,10,11,55,10,0
8.748,6298.079345,-2.189,10,11,55,10,0
8.748,6298.079345,-4.605,10,11,55,10,0
8.748,6298.079345,-2.996,10,11,55,10,0
8.748,6298.079345,-1.704,10,11,55,10,0
8.748,6298.079345,-1.704,10,11,55,10,0
8.748,6298.079345,-2.659,10,11,55,10,0
8.748,6298.079345,-1.76,10,11,55,10,0
8.748,6298.079345,-2.996,10,11,55,10,0
8.748,6298.079345,-1.897,10,11,55,10,0
8.748,6298.079345,-2.096,10,11,55,10,0
8.748,6298.079345,-3.194,10,11,55,10,0
8.748,6298.079345,-3.194,10,11,55,10,0
8.748,6298.079345,-2.273,10,11,55,10,0
8.748,6298.079345,-2.976,10,11,55,10,0
8.748,6298.079345,-2.996,10,11,55,10,0
8.748,6298.079345,-2.283,10,11,55,10,0
8.748,6298.079345,-4.51,10,11,55,10,0
8.748,6298.079345,-4.828,10,11,55,10,0
8.748,6298.079345,-2.501,10,11,55,10,0
8.748,6298.079345,-2.189,10,11,55,10,0
8.748,6298.079345,-2.048,10,11,55,10,0
8.748,6298.079345,-1.435,10,11,55,10,0
8.748,6298.079345,-1.897,10,11,55,10,0
8.748,6298.079345,-4.711,10,11,55,10,0
8.748,6298.079345,-3.54,10,11,55,10,0
8.748,6298.079345,-2.645,10,11,55,10,0
8.748,6298.079345,-2.313,10,11,55,10,0
8.748,6298.079345,-1.324,10,11,55,10,0
8.748,6298.079345,-2.12,10,11,55,10,0
8.748,6298.079345,-2.659,10,11,55,10,0
8.748,6298.079345,-4.423,10,11,55,10,0
8.748,6298.079345,-2.847,10,11,55,10,0
8.748,6298.079345,-2.976,10,11,55,10,0
8.748,6298.079345,-2.12,10,11,55,10,0
8.748,6298.079345,-3.912,10,11,55,10,0
8.748,6298.079345,-3.54,10,11,55,10,0
8.748,6298.079345,-2.813,10,11,55,10,0
8.748,6298.079345,-2.375,10,11,55,10,0
8.748,6298.079345,-2.293,10,11,55,10,0
8.748,6298.079345,-2.526,10,11,55,10,0
8.748,6298.079345,-2.04,10,11,55,10,0
8.748,6298.079345,-2.04,10,11,55,10,0
8.748,6298.079345,-2.207,10,11,55,10,0
8.748,6298.079345,-1.966,10,11,55,10,0
8.748,6298.079345,-2.659,10,11,55,10,0
8.748,6298.079345,-2.526,10,11,55,10,0
8.748,6298.079345,-1.661,10,11,55,10,0
8.748,6298.079345,-3.912,10,11,55,10,0
8.748,6298.079345,-2.813,10,11,55,10,0
8.748,6298.079345,-2.813,10,11,55,10,0
8.748,6298.079345,-2.12,10,11,55,10,0
8.748,6298.079345,-1.171,10,11,55,10,0
8.748,6298.079345,-2.04,10,11,55,10,0
8.748,6298.079345,-2.526,10,11,55,10,0
8.748,6298.079345,-3.219,10,11,55,10,0
8.748,6298.079345,-2.526,10,11,55,10,0
8.748,6298.079345,-2.04,10,11,55,10,0
8.748,6298.079345,-1.966,10,11,55,10,0
8.748,6298.079345,-2.659,10,11,55,10,0
8.748,6298.079345,-1.966,10,11,55,10,0
8.748,6298.079345,-2.813,10,11,55,10,0
8.748,6298.079345,-2.813,10,11,55,10,0
8.748,6298.079345,-3.17,8,12,45,8,0
8.748,6298.079345,-1.427,8,12,55,8,0
8.748,6298.079345,-1.897,8,12,55,8,0
8.748,6298.079345,-2.659,8,12,55,8,0
8.748,6298.079345,-2.408,8,12,55,8,0
8.748,6298.079345,-2.207,8,12,55,8,0
8.748,6298.079345,-3.219,8,12,55,8,0
8.748,6298.079345,-2.813,8,12,55,8,0
8.748,6298.079345,-4.605,8,12,55,8,0
8.748,6298.079345,-1.347,10,12,55,10,0
8.748,6298.079345,-2.303,10,12,55,10,0
8.748,6298.079345,-3.219,10,12,55,10,0
8.748,6298.079345,-1.897,10,12,55,10,0
8.748,6298.079345,-2.04,10,12,55,10,0
8.748,6298.079345,-2.408,10,12,55,10,0
8.748,6298.079345,-1.833,10,12,55,10,0
8.748,6298.079345,-1.609,10,12,55,10,0
8.748,6298.079345,-3.27,10,12,55,10,0
8.748,6298.079345,-2.937,10,12,55,10,0
8.748,6298.079345,-2.813,10,12,55,10,0
8.748,6298.079345,-3.219,10,12,55,10,0
8.748,6298.079345,-1.609,10,12,55,10,0
8.748,6298.079345,-2.12,10,12,55,10,0
8.748,6298.079345,-4.605,10,12,55,10,0
8.748,6298.079345,-3.863,10,12,55,10,0
8.748,6298.079345,-3.507,10,12,55,10,0
8.748,6298.079345,-2.408,10,12,55,10,0
8.748,6298.079345,-4.605,10,12,55,10,0
8.748,6298.079345,-2.303,10,12,55,10,0
