,ID,Y,speed,lanes,shoulder
573,573,0,61.10433501139367,3,9.981999076656177
574,574,0,73.11818543733726,2,0.7496004347001306
575,575,180,77.47603118288211,4,2.23009823533733
576,576,0,37.3536740464519,4,4.078959373715469
577,577,4,76.32938125807472,3,3.477824030488872
578,578,0,54.60581465397691,3,0.21645561346983588
579,579,0,42.91221941494792,4,0.9177760647117583
580,580,1,52.95678781191307,2,6.809532914035762
581,581,0,79.00162876427385,4,8.793244633625607
582,582,0,54.63090469964348,4,5.142270112659776
583,583,1,46.43758051437541,4,5.391910795136329
584,584,0,61.67004271583629,4,2.5509343283237937
585,585,0,42.00728093890965,3,7.678763636337114
586,586,0,33.7931664054332,3,7.517945873672564
587,587,1,36.44398609553246,2,5.883656892176567
588,588,7,36.40229194788862,2,2.1266428651134284
589,589,4,37.595134675614716,2,0.9701821823708945
590,590,0,36.94135863247051,2,0.6423857585712589
591,591,0,62.04373724016073,4,5.926960666428778
592,592,1,39.09400421995724,3,8.250353191428001
593,593,4,47.28336416619316,3,8.583304317809247
594,594,1,74.8394204953006,2,4.636220743434498
595,595,0,53.69808201314362,2,7.842712993067169
596,596,1,63.37788692605136,4,9.468801963410236
597,597,1,38.61599356008149,4,2.7517011248806797
598,598,0,39.61445094043354,2,3.979603463807572
599,599,0,32.043430813323944,3,9.314789925966807
600,600,0,38.44675315360823,3,3.3823096731728484
601,601,0,43.92951695159793,3,9.138762903217962
602,602,0,38.85052421383734,2,9.810448622544657
603,603,3,34.43512668785278,3,6.618107285744247
604,604,0,36.03179355503004,4,8.168902895041683
605,605,0,53.03893840163629,4,7.495455642210852
606,606,0,40.31668592028963,2,6.995342576155238
607,607,1,48.21349305240378,4,3.069310729812326
608,608,4,55.17086354274284,2,0.5709433790794372
609,609,23,64.51974143146826,3,3.430517325196506
610,610,0,31.965606992054948,3,6.669359852039066
611,611,1,69.97051994545214,3,1.0252919822780138
612,612,7,61.39501947454539,4,0.11917982978242092
613,613,0,34.08795159744359,2,1.3969237260293865
614,614,0,73.67893120533887,3,7.157359264107953
615,615,0,76.04362002659066,2,9.72793701656444
616,616,1,33.05389799274319,3,9.830646996148204
617,617,4,43.843882407360184,4,4.939791491401879
618,618,1,70.31006398965306,4,8.693523009923474
619,619,1,67.41298451918291,2,7.36826455751504
620,620,0,39.226050967818864,4,5.010402369846034
621,621,0,40.467466166835514,4,5.727605329550868
622,622,0,48.5236051395691,2,1.3722714661687108
623,623,0,54.226149259551065,3,9.376614606165921
624,624,0,60.9127385765148,4,3.519297707317768
625,625,0,48.44568197848862,2,4.461492564571695
626,626,0,53.12673580665739,4,6.716602309978987
627,627,2,67.37354690668784,4,3.3390247152655395
628,628,2,31.834160144529896,4,2.542591609889305
629,629,0,42.62184721720104,4,6.310493932702206
630,630,4,65.66747929422762,2,0.2498408228184945
631,631,0,74.76034188435997,2,7.207251120266789
632,632,0,55.58387210578331,2,5.140233698765098
633,633,0,56.60567426326578,4,6.057537305209344
634,634,0,35.358600566988805,4,6.318801592468851
635,635,1,52.37061834117273,4,5.270501564925637
636,636,20,56.63086332275115,2,5.82533777440736
637,637,2,42.12352518173648,4,6.837882008898745
638,638,0,43.46216154746905,3,7.5311884717967414
639,639,1,48.86420815523113,4,7.274523912861205
640,640,0,31.00355988888632,3,8.696164577322618
641,641,2,46.10395827915892,4,1.8944343316740275
642,642,0,40.572400349827234,2,4.011479694917975
643,643,0,46.374867608895734,4,9.477960660144571
644,644,0,35.98810659096256,3,3.9659057438632974
645,645,19,74.52636403699475,3,1.2487007690592267
646,646,2,59.67962267770243,4,5.254451263621796
647,647,3,63.95511595722448,3,1.0949097255446216
648,648,43,69.45856193036691,3,2.028532387278652
649,649,0,54.92210994645286,2,9.983187565709567
650,650,2,34.34601440437118,4,5.4136263839613195
651,651,1,56.85532709092739,4,2.8405838904042904
652,652,0,59.342055901043956,4,9.947749545739061
653,653,0,67.2719737092165,3,9.665589185551433
654,654,0,51.58297731148397,4,4.407390410842636
655,655,0,36.37901513977819,4,2.604031087879084
656,656,0,44.18879528993622,2,8.3839963809219
657,657,0,48.154114819931756,2,7.156207169717858
658,658,0,62.295862066580064,2,6.869414350035104
659,659,0,58.53891523344559,3,8.931137413224725
660,660,0,47.80483629489231,4,6.894171338713246
661,661,0,79.32576243964898,2,2.8379794304154915
662,662,0,60.28874096784436,2,6.938631618757323
663,663,0,41.86133958679972,2,3.0581351128366396
664,664,0,35.089123631020186,4,7.59238979656995
665,665,0,37.642956959216605,4,6.1974785449156595
666,666,0,42.29788641922541,4,0.7741155198475058
667,667,0,38.03406866297779,3,5.128353624351421
668,668,0,39.32835120256529,3,3.4330096919574093
669,669,0,44.254758434692356,2,3.2857063273229423
670,670,0,38.66867976473774,4,6.022563023772572
671,671,494,74.83827123132126,2,3.2232482446942488
672,672,0,34.01168728308211,4,7.7689374820487265
673,673,4,56.22556947851273,4,0.7079143601117444
674,674,3,50.51984134948307,4,6.603882523958254
675,675,0,79.11893084543033,3,8.091948036567413
676,676,0,35.60194510840262,3,6.728316899204301
677,677,0,49.892779952287086,4,4.972291950199957
678,678,0,78.47352166376845,2,9.503070137361812
679,679,4,73.27535629469901,4,2.9993848979806357
680,680,2,70.85360354746399,4,0.19167887524977778
681,681,0,42.895141352246995,2,4.319893714634409
682,682,0,38.54437936950329,4,0.3301193590032725
683,683,0,63.43216099622155,2,9.539367525264087
684,684,2,76.46879945637929,3,2.0991804574805153
685,685,0,57.83814465069649,3,7.889270239488795
686,686,1,58.580634473494996,2,7.745720831743649
687,687,0,43.998954683014205,3,2.1772889968293354
688,688,0,68.47464665959684,3,6.212265304801673
689,689,0,39.35218742787617,2,0.48078968486450213
690,690,1,46.18396182021218,3,4.835745857038675
691,691,0,51.271821930820835,4,0.14647127272486737
692,692,0,55.38051893422275,4,9.211438801808418
693,693,0,42.12048662075401,2,9.760860241995717
694,694,0,35.74184123696018,3,2.222827666385853
695,695,14,60.53100212208163,4,2.081060345963728
696,696,0,44.43152766201279,4,7.537201765621297
697,697,0,59.06191107113061,3,2.5337939882933447
698,698,0,37.718135763710116,3,8.95076559161845
699,699,0,54.05700509274087,4,5.739291361229823
700,700,3,56.62947162757929,4,3.5077762301031212
701,701,0,32.591176841121346,2,8.3269374634942
702,702,0,46.83021390969603,2,4.934067004133952
703,703,0,36.72073384694871,4,9.116329137084755
704,704,0,33.168748523638385,2,9.28014236729381
705,705,55,79.49801161949726,4,1.6542015212840933
706,706,16,46.11769224873615,4,0.023234061319302723
707,707,6,70.49372229273175,2,9.839309401424023
708,708,0,42.732032738188195,2,9.061375361274793
709,709,10,64.07513611119646,3,0.5544523570384141
710,710,0,68.01139299448432,3,8.330342639410699
711,711,0,59.781937030392214,3,4.578049325592066
712,712,6,53.57880942750792,4,2.5896160502497523
713,713,0,50.592045707363425,2,8.787465236769298
714,714,83,47.44341332714977,4,1.9666723239030726
715,715,2,76.4764572123913,2,9.47299999420067
716,716,6,71.53097038938645,4,2.056214876993411
717,717,0,78.25134553332563,3,6.1368318772874355
718,718,3,36.21486117427724,3,2.2308633452897486
719,719,5,66.54337376018222,3,5.456686649686348
720,720,0,76.91702284105189,4,6.839751299151413
721,721,0,39.061653308283006,2,1.9022793082013756
722,722,1,33.32481336833887,2,5.208857827006792
723,723,0,67.05603246450295,3,4.69059744390119
724,724,9,58.7236556589956,3,0.7103742140334124
725,725,1,72.0914388379136,3,8.183078176753028
726,726,1,36.988618831314476,3,3.3568240064284174
727,727,3,69.76336559299452,2,5.745821975518796
728,728,0,40.08136600238723,4,5.147842349331344
729,729,0,38.18279714328523,4,5.132605045704422
730,730,0,38.21328989654965,4,1.0722239420848745
731,731,0,70.72873601156911,4,4.234820092493328
732,732,0,63.25986103481001,3,4.523667592065702
733,733,3,56.153271238455964,3,7.336428403644485
734,734,0,47.941524206175124,3,8.400188319206984
735,735,1,73.86002704065541,4,5.449822781000179
736,736,0,49.62225537113177,3,0.8678295406499048
737,737,18,70.82997197357886,3,2.3684947059654626
738,738,9,51.95674542851092,2,1.6493402685273106
739,739,7,48.847221471245376,2,1.2461506318912474
740,740,2,53.13398928348032,3,3.6589929861780757
741,741,0,45.068893708207106,2,2.2939350215438203
742,742,7,67.38046900881255,2,2.1830311181151227
743,743,1,55.13601950462396,3,0.5469317457626766
744,744,1,41.61063475734086,3,0.1767004479543388
745,745,0,74.97872866372842,3,1.027682426497818
746,746,0,49.19456106866057,3,1.7219747942363306
747,747,6,57.177643055699434,4,4.309837288482031
748,748,9,75.32360554822735,4,5.105202612988446
749,749,0,61.21189979569961,3,1.4059191817336558
750,750,0,35.8449020354182,2,4.247833415241863
751,751,3,76.99160618067376,3,3.4174884232592726
752,752,0,61.38540265357089,3,1.8342364349795603
753,753,0,46.745280732854305,2,0.06840748148363551
754,754,2,36.96360363316936,4,4.670178665217417
755,755,1,69.7012594635148,3,6.856517492651993
756,756,20,61.00363779642568,3,2.26277334143807
757,757,1,56.67305459881608,4,1.3180682989667936
758,758,0,74.69462915254789,4,8.870427444469618
759,759,1,69.42986056122655,2,2.750247724877978
760,760,0,37.58374398663756,4,2.236126197926648
761,761,0,45.58610338977741,4,8.570969396099159
762,762,0,42.424456990723286,4,8.171070991667612
763,763,0,67.19731462863385,2,4.483464705246336
764,764,1,31.67662173678897,4,4.8923886142777455
765,765,1,58.49448424356582,4,2.17748704834022
766,766,166,68.12293428703452,2,0.783016704795575
767,767,56,73.83828183808748,4,5.73431825355661
768,768,3,47.10408743579538,4,0.9834492159021313
769,769,3,71.06286523360063,2,4.492745469566498
770,770,1,35.53158684776036,3,9.404971985130107
771,771,1,72.3226145867259,2,9.528343891705845
772,772,0,36.37443311659912,4,2.393322865473586
773,773,0,49.86436452801836,4,6.241134200456544
774,774,21,69.86476828897767,4,4.740762641078576
775,775,0,37.49587136743869,2,8.75685127586106
776,776,0,41.462569761632075,4,2.7143086427605323
777,777,1,66.1126284196533,4,0.03702406832416849
778,778,9,66.00182682730372,2,1.625612059314151
779,779,5,62.057381644264865,3,3.4952280116939805
780,780,1,64.697422223355,3,3.157211297704886
781,781,0,57.13622216737981,4,7.913629191228859
782,782,0,42.58995294534763,2,6.805606661388378
783,783,0,47.28479967519597,4,2.9955631961489724
784,784,1,39.079885840071285,2,4.577438171662134
785,785,16,75.42252806668142,2,0.9555910395833522
786,786,2,59.16958973830602,3,8.981464448201008
787,787,0,50.042570838181994,3,9.35424824448534
788,788,0,53.100290182206635,2,9.79803535380938
789,789,1,77.36416698059077,4,8.685528307858377
790,790,0,37.66757015580401,3,1.7396088769622553
791,791,4,59.31149160083986,4,0.46196483201628835
792,792,10,55.2944339442233,3,5.79596727412674
793,793,0,60.572711771732386,3,9.126050268831104
794,794,3,30.905509191042025,4,1.7735136165974286
795,795,4,73.60619544720757,3,0.0704291462414186
796,796,3,76.60591412418063,3,8.054960460322443
797,797,44,58.25665917946044,4,0.76795684286734
798,798,0,64.8325411938446,3,4.137060319100304
799,799,0,76.12496905886479,3,6.78887337188785
800,800,1,65.36193171566993,3,2.3679758545618013
801,801,3,37.62695214571307,4,0.839625634467267
802,802,0,58.81441800834066,2,7.700212284558287
803,803,0,60.3357523191428,4,6.301750848870414
804,804,0,51.2065335651193,2,9.884904844868048
805,805,37,66.82221178123615,3,3.443080333199593
806,806,3,76.71835073845074,2,0.617623862901997
807,807,2,76.27842564533881,4,7.343500353352957
808,808,1,52.541968570206606,4,5.2173341885324565
809,809,1,35.661902292037766,3,2.132039313891351
810,810,0,79.24205994811672,2,7.817289890047594
811,811,473,71.94490432229671,3,2.0375548584994374
812,812,8,36.233134060163344,3,2.6066165483293657
813,813,14,76.04209413086862,4,0.9252855436671914
814,814,3,73.49481810310641,2,3.9943227903085443
815,815,1,55.94190285630361,2,4.18929223937419
816,816,1,59.563771787246466,2,5.145617903482984
817,817,0,49.95013519350651,2,7.089642671237774
818,818,0,32.73808194110157,3,9.061009286804257
819,819,0,46.759862082295044,3,1.3773409888780863
820,820,10,70.14267242990057,4,0.5434809834865706
821,821,0,30.231601150230144,3,0.18531233594333285
822,822,7,46.67495858455721,3,1.4362137806881625
823,823,0,49.90843467954717,4,6.579494857816259
824,824,0,56.86978014689615,4,7.274770779964967
825,825,3,75.99278082063802,4,7.865057135281221
826,826,0,47.31729971829806,3,2.437082119043427
827,827,0,47.34766009481139,3,3.058948132615199
828,828,0,66.87506240548743,4,4.8313464556549945
829,829,1,52.61089704449036,4,0.631830968602265
830,830,0,41.2302411469991,4,6.111415232112462
831,831,0,52.621975806634666,3,9.837350336757577
832,832,0,37.04285101898999,3,3.608063113780026
833,833,0,38.819349325311165,2,7.52847475091384
834,834,0,54.91838863697399,3,5.0003391556960795
835,835,0,50.946272475227396,3,1.2781184436038273
836,836,53,75.742295053405,3,5.822374488025863
837,837,3,48.119694955831655,4,2.9987426844406495
838,838,0,59.029417513902175,3,0.34403208453458234
839,839,3,61.61321439597652,4,6.349297301177438
840,840,0,30.65472282941668,2,8.589323493247276
841,841,0,63.17686860083553,2,3.4476976689987415
842,842,0,38.90179834348757,4,3.902955472127705
843,843,3,78.05351587347275,4,8.910216829672116
844,844,0,37.43313638765565,4,8.136088133673558
845,845,1,50.73120618635119,3,7.149528235517772
846,846,0,34.26748340393219,2,2.487970637531479
847,847,288,79.84371259229736,4,9.102166549666444
848,848,4,55.10975051656213,3,1.54415757539213
849,849,0,59.76925086600219,2,6.267705194172218
850,850,0,33.353823869421376,3,0.288011805465187
851,851,38,67.49802351995889,2,6.4371980632494585
852,852,0,40.49527965477929,3,2.7714435187335984
853,853,0,74.90271447203568,2,4.4967697718372
854,854,0,40.25698202410036,2,3.452645520570531
855,855,1,39.534386033183324,3,1.727567562462099
856,856,0,31.827483392404744,4,6.219807900938741
857,857,0,53.60334725549996,2,8.819755551406075
858,858,0,58.242056663130825,4,9.590842422824034
859,859,0,33.285431971417616,3,1.9234636315391507
860,860,4,68.77638083475053,4,7.173727740629734
861,861,0,52.664441737401376,4,6.643393666056823
862,862,1,56.219513466379,4,3.4337778957457257
863,863,20,52.03813734691141,4,0.19099199353725838
864,864,2,50.0381530437663,4,6.897912473128661
865,865,0,57.982016565410895,2,9.454948605595002
866,866,0,37.76201229653562,2,6.321201219156514
867,867,0,39.09640652476355,2,4.3529272418763405
868,868,0,73.08928105067587,3,5.251538941116284
869,869,1,77.30577310668164,4,1.9962880765991753
870,870,2,48.66546581398765,2,7.505441637537375
871,871,0,43.53723365717769,3,7.46419830009849
872,872,3,62.19997716195079,2,1.4551730038742494
873,873,0,50.43670855490482,2,8.77978382499659
874,874,2,31.269317783017243,4,2.6918973947330525
875,875,0,37.80762986830952,3,9.82256060936615
876,876,10,65.79861144236988,4,3.829030140372458
877,877,16,62.94619709550757,4,1.7788405873449964
878,878,0,31.354799625174174,2,3.517201113456523
879,879,0,41.098608096647474,4,4.401803286971932
880,880,0,41.55373982940357,3,0.6930777303829483
881,881,1,63.59463717993642,4,5.782183812232895
882,882,0,30.98552688771821,4,5.976324398689004
883,883,0,35.205429099228695,4,7.389304553494722
884,884,2,69.99580426865947,2,0.29169892290743293
885,885,0,38.927233102716684,3,5.412382144338301
886,886,0,62.63730539259374,2,0.5290743327066438
887,887,1,41.90913905233633,2,7.011442199666535
888,888,1,34.97206963796726,2,0.5572798570098447
889,889,0,42.1586095499727,2,9.117278483416326
890,890,0,66.11334659278296,2,7.0208256688449655
891,891,2,72.78482340531428,3,5.0738976508515705
892,892,15,71.51099322834958,4,4.41503923281175
893,893,4,49.85917648092274,2,1.3067263041326238
894,894,2,63.40425682853231,2,2.9099938956466307
895,895,0,40.24921477079105,3,8.689591050208962
896,896,0,44.65738651305067,3,9.044528115624939
897,897,8,74.81679092605599,4,0.007477083705310639
898,898,0,30.650096175536802,3,5.941363914775513
899,899,1,34.2754265427234,4,7.193006090251136
900,900,0,40.394312757301364,2,6.187469824576063
901,901,0,31.326610193690986,2,0.8167976486635398
902,902,0,39.071771754489866,4,2.177248987989022
903,903,2,59.15207804848461,3,2.50340267381386
904,904,1,51.0712275296249,4,8.317246313050896
905,905,0,74.63358555384875,3,4.631994363089205
906,906,1,70.87217808692205,2,4.868282119412369
907,907,0,47.0908675848938,3,9.348930465545086
908,908,0,42.971171671564626,4,6.370858888547155
909,909,0,48.98462040836334,4,8.986677015526638
910,910,1,59.514747125740385,2,4.56508855341533
911,911,5,43.403182041143815,3,1.4943625851829423
912,912,14,61.207445392456705,3,9.299355940740856
913,913,0,50.47058260956202,3,4.587051156675383
914,914,0,57.60235904259901,2,1.8163142187882186
915,915,6,51.80632645676583,3,3.0239574030392227
916,916,4,44.723287977095886,4,0.5080258968894225
917,917,23,77.42266534810784,3,4.683005914563852
918,918,3,68.18028970798804,2,8.531281719102367
919,919,0,37.00565878832263,3,9.335804560066894
920,920,30,73.42339879489563,3,9.326022075036438
921,921,8,54.37155991247568,4,1.2523002562874674
922,922,0,74.72761134470457,3,3.82053882511057
923,923,3,69.99276279736577,4,0.2822875965070637
924,924,3,51.260675223461675,4,8.551653449714728
925,925,0,31.12346541600587,2,3.587557620212738
926,926,4,43.4338679692473,4,6.311170278922348
927,927,0,57.081710733043344,4,7.148984380772886
928,928,0,61.673910991307366,2,4.298446697431554
929,929,0,42.894384271660115,4,3.0644233655024298
930,930,0,36.96780370364121,2,9.622129101159446
931,931,6,71.74651183996495,3,9.644882250238542
932,932,81,79.22010903517761,2,2.894363680300219
933,933,1,56.28450911513429,4,4.796250967444581
934,934,1,38.583964292415175,2,9.728441586600225
935,935,0,43.61536632596845,4,0.04868407655503226
936,936,1,30.919533827373336,3,4.126782483791493
937,937,8,75.71494032802495,2,1.0045754968096843
938,938,0,35.88755414450706,3,5.091579655626026
939,939,9,58.82582377571268,4,0.2466995454048715
940,940,0,43.7027610343603,4,4.068984313906279
941,941,0,57.70890012578967,3,2.206990747853351
942,942,17,62.57101941759321,2,5.333083624587408
943,943,0,71.48709018536007,2,9.959936491006996
944,944,0,40.32106358803016,4,8.005361051267476
945,945,0,30.549791432924025,3,8.456420916244214
946,946,0,36.844281503440364,3,6.352649873590809
947,947,146,75.00093209240526,2,0.4155984827225856
948,948,0,73.69450387812577,2,2.067976760441441
949,949,0,59.870655108515415,2,9.250645564470549
950,950,3,60.02584302168267,3,3.661131179287512
951,951,6,63.25183372731277,2,1.0363672648079558
952,952,0,38.76856393117248,2,7.0240536586620195
953,953,22,75.72059729624799,4,2.9945772393425463
954,954,0,50.93852624460365,2,2.688569129041717
955,955,0,49.156926412474874,2,9.979774555582603
956,956,0,55.94588526414188,3,8.581389250266543
957,957,0,32.348298338752755,3,4.07937818367841
958,958,0,38.31416843780397,4,9.80261207816499
959,959,1,66.90168082131852,2,6.501132234192136
960,960,0,34.139933396256325,4,7.420224518797602
961,961,1,60.15760547331941,3,0.3151304308221159
962,962,6,42.26745548406605,4,1.216052593480571
963,963,1,49.46478070209883,3,6.330851264962384
964,964,0,44.434686838534994,4,8.99023982649484
965,965,0,47.78363582324746,4,6.237437260875956
966,966,8,65.95229525921228,2,1.3402489431899178
967,967,3,44.856085781158754,4,1.1576004624632463
968,968,0,58.32023201484486,2,8.441858958240816
969,969,3,53.80252010995498,2,1.393023387079143
970,970,1,63.18355826813241,2,5.2023196050402545
971,971,0,76.84148696623791,2,0.3711331996230227
972,972,355,66.62860486051252,4,0.8066976739117737
973,973,0,40.74701892953784,3,6.723482676428648
974,974,0,31.559156753064233,3,6.891814104275166
975,975,0,43.113202214991254,3,3.414694066084424
976,976,7,59.75389653501274,4,2.1560976524304474
977,977,0,32.57129067421252,2,8.13710270757308
978,978,6,54.81831236006182,3,2.171032294698904
979,979,0,59.84214244584446,4,5.420270696663797
980,980,0,46.712194540848046,2,9.682088408629054
981,981,19,68.54561018729109,3,1.4785243786238378
982,982,0,35.32991265668859,2,9.408762674947088
983,983,0,33.75688908679044,3,1.8289305306866865
984,984,0,66.40943781018017,3,5.674432080232296
985,985,11,54.77456581030992,3,3.7700771195874463
986,986,2,64.4201198213868,2,9.649286015018259
987,987,0,51.74136693018731,4,2.735420290019369
988,988,0,42.32010166195534,2,3.9965800208575364
989,989,0,70.95511588371,3,9.828601178554205
990,990,4,69.97079394844897,2,5.364703911884732
991,991,0,64.73482354272133,4,5.026301156212535
992,992,0,43.607256861498136,2,2.577784882039913
993,993,0,59.51153334345435,4,7.013635603104414
994,994,1,48.04869484700134,4,0.14372951777777643
995,995,4,34.579103666331704,2,0.4951262970229353
996,996,2,75.86567877311214,3,5.993585871358027
997,997,0,36.84093154594807,4,3.416745738184541
998,998,0,77.51186769104012,2,9.533163722009606
999,999,0,52.30028864789779,4,9.031906907227857
1000,1000,1,39.25664644193098,3,7.1370625867670725
1001,1001,0,57.0950473689179,2,8.181455811278013
1002,1002,5,73.64729179382041,2,6.673318496676933
1003,1003,0,66.61124432047805,2,1.2558210271016068
1004,1004,0,70.32805739307248,3,7.655433696892027
1005,1005,1,62.93916833553587,4,2.101919687188464
1006,1006,3,64.61382822589263,2,3.234428551001968
1007,1007,0,72.45978257826596,4,8.192342121024202
1008,1008,2,42.483400442959294,4,5.365256083934482
1009,1009,0,54.47124818215703,3,8.599407141834092
1010,1010,1,41.06047209098011,2,2.130353198432642
1011,1011,32,79.38340039983234,4,6.077784386068872
1012,1012,2,77.20296698433066,2,0.8379097254826162
1013,1013,0,31.971340568425294,2,6.430609935400296
1014,1014,0,65.27875862578442,3,7.6253403777553475
1015,1015,3,76.26241587078329,2,5.849308939787217
1016,1016,0,39.02876725636668,2,2.6623150149881027
1017,1017,0,58.39726152763147,4,0.3134266885886672
1018,1018,3,75.77441487940209,3,1.1944888396428577
1019,1019,1,31.697298929289943,2,6.223029790740262
1020,1020,0,64.871013362342,4,9.344202168425138
1021,1021,1,44.86745036862754,3,2.065344039720064
1022,1022,0,76.21980976882652,3,7.350261491050988
1023,1023,4,78.55291225826838,4,8.664510632490416
1024,1024,1,77.2133244556717,4,5.208821784475111
1025,1025,14,53.71071083287319,4,6.692657958436578
1026,1026,0,73.10213254946567,4,8.15015316676148
1027,1027,1,72.22746992675351,4,2.6067515774059355
1028,1028,10,45.95502366216278,2,2.9689567426804295
1029,1029,30,71.44577370753387,2,0.006275166284561706
1030,1030,0,31.850381735774633,3,9.630941308978025
1031,1031,2,59.81349392410265,2,9.175448945963447
1032,1032,0,41.50044186438515,2,7.645682637594303
1033,1033,0,36.02834428886394,2,0.7907602097664812
1034,1034,1,33.84766008146046,4,4.475028896995081
1035,1035,1,64.81443879390699,3,1.0189175397155281
1036,1036,0,46.9937481884033,3,0.15920267262798604
1037,1037,2,66.23833857643808,3,6.161829652125973
1038,1038,0,33.26781703994712,3,9.608294170801884
1039,1039,0,45.76451689153052,2,9.0286802343215
1040,1040,0,56.97456461876686,2,6.967548149354044
1041,1041,32,69.53615824194819,4,0.9664058416487142
1042,1042,0,45.937625146603494,3,2.7416403767230015
1043,1043,140,61.294568821850454,2,3.2005672688529097
1044,1044,0,74.29888741180935,2,7.631500577455612
1045,1045,0,60.79315940911523,4,8.02249179235114
1046,1046,0,41.64797373768169,4,3.851061229899204
1047,1047,0,31.2200390778269,4,4.178839966176096
1048,1048,0,73.50494369504649,2,0.44509039276171336
1049,1049,0,31.063470542519358,2,2.89136718418761
1050,1050,27,73.73508363420997,4,4.5128517717764
1051,1051,69,56.4468567013606,3,1.1698304638525758
1052,1052,3,76.95338492564481,4,4.532674607550213
1053,1053,1,69.93916178868326,4,8.531758122578005
1054,1054,0,79.89670552666686,4,5.813210197250534
1055,1055,1,47.53559077258551,4,0.7892985503841232
1056,1056,0,68.35941444655634,2,1.9167131883027433
1057,1057,9,50.09654568046211,3,4.745443501585562
1058,1058,0,53.99378101519544,4,3.614871498218121
1059,1059,26,61.3752731609185,3,3.5872701954609876
1060,1060,2,73.68385570931693,3,5.292674481435902
1061,1061,28,79.20417345996475,3,5.843959215894574
1062,1062,0,68.41367069322591,4,7.968615702761911
1063,1063,0,50.88833910836669,2,3.4096656346248464
1064,1064,0,51.06785011385351,4,8.054662830405867
1065,1065,0,66.87911507944457,3,3.3861122911263255
1066,1066,3,41.938857288415115,3,0.5543298894123383
1067,1067,1,35.52370565656973,2,5.541876510047912
1068,1068,6,47.73110788203883,4,5.879023248948146
1069,1069,0,44.361949582704085,3,9.3454024562186
1070,1070,1,44.81540602279951,2,7.260613260624744
1071,1071,0,41.680387552495496,3,9.177726524944395
1072,1072,0,32.104659481818096,2,9.083472102430095
1073,1073,0,30.89369673667069,2,6.045741102582421
1074,1074,0,79.38611948680158,4,5.277620653364475
1075,1075,0,51.38865668679311,3,5.574409671635999
1076,1076,0,49.216332357984086,4,9.783308076772478
1077,1077,1,63.982364134653494,3,7.7316769174695885
1078,1078,1,40.912694393253204,4,1.0626590479239584
1079,1079,15,77.49805919751127,3,7.784284067813999
1080,1080,24,69.3172507207776,4,1.7053804889822588
1081,1081,0,34.47055011561297,2,4.473505490056256
1082,1082,0,50.87903878924642,3,2.1045967217653425
1083,1083,0,73.95591537810824,3,6.895830655332298
1084,1084,1,77.2366011145705,2,8.773097361930356
1085,1085,2,53.37007556249348,4,2.9036188536668095
1086,1086,3,60.67056946053539,3,0.8201074120818763
1087,1087,0,38.35169730460376,3,2.984930980749633
1088,1088,1,79.55843130684883,4,6.723618579321943
1089,1089,0,41.58358506917217,2,3.2876012755444997
1090,1090,2,77.13658870675629,4,2.781121675538034
1091,1091,1,62.482332449618426,4,1.8443519058426494
1092,1092,7,60.38683974394296,4,4.975164268744336
1093,1093,11,55.634425550825426,3,2.7594882815718758
1094,1094,1,41.53349058588793,2,7.310103491394831
1095,1095,0,38.82640160027542,2,0.7662240199220272
1096,1096,0,41.02431045350877,4,6.640330331113176
1097,1097,0,39.32191310721272,3,2.3756001456776987
1098,1098,11,68.97922367833766,4,4.8927926105160315
1099,1099,2,47.50626295833651,3,2.8608992203126062
1100,1100,0,32.89213382816982,3,7.227686760107956
1101,1101,1,78.45513150704056,3,9.453070402516367
1102,1102,0,74.18929424817128,3,9.170767794698133
1103,1103,1,76.38761415976064,2,5.834262151440911
1104,1104,31,79.74539113232177,3,4.626103032569784
1105,1105,0,38.69476246097437,3,8.183005094393819
1106,1106,1,49.81210094513294,4,6.833263626277299
1107,1107,1,67.91192378520456,4,1.8356411421693286
1108,1108,11,64.8010309026896,2,8.209192136130003
1109,1109,0,37.69479531699275,4,4.288843893947102
1110,1110,1,70.79165624953089,3,1.8898565997117511
1111,1111,0,41.22202859183304,4,2.8179735039649243
1112,1112,0,41.19088074113115,2,2.6752703024834235
1113,1113,0,56.84872114467068,4,5.192069746034601
1114,1114,0,59.64699674208516,4,2.3437009067787553
1115,1115,0,59.004310391890556,2,1.2356648740157616
1116,1116,3,34.574341869887746,2,1.2369085061376073
1117,1117,0,73.87304313151901,3,5.832761971390966
1118,1118,0,43.2800021294353,4,7.347592888493786
1119,1119,0,36.47574606414021,3,3.215330088383408
1120,1120,10,74.43740399344887,4,0.3465070981401708
1121,1121,1,77.78257491148767,4,1.2722488693701073
1122,1122,12,73.10638086327253,3,9.146945603370572
1123,1123,0,70.4758037362439,4,4.93543659589453
1124,1124,4,62.76209903195109,4,4.535728096151748
1125,1125,10,57.542868530456964,4,0.38049178310090914
1126,1126,0,34.34933799557051,2,7.286370223168991
1127,1127,0,50.42266065353493,3,5.280680809320789
1128,1128,0,48.6344258506157,2,2.020809360865208
1129,1129,1,42.98768918801631,3,1.100737601810572
1130,1130,7,66.17100568442925,3,3.833878636319985
1131,1131,0,54.79378675393854,4,8.371619641950257
1132,1132,1,34.0523107953824,3,8.652945592010244
1133,1133,0,41.009160097490565,2,6.028463803956364
1134,1134,57,64.16293818297979,2,7.2753642723014265
1135,1135,2,33.80654297451501,2,1.1515578740287036
